job_key,snapshot_date_key,country_key,role_key,search_term,query_page,query_result_position,estimated_job_count
de-5782547945,20260907,de,DA,data analyst,5,236,300
de-5784282088,20260907,de,DA,data analyst,5,235,300
de-5786675236,20260907,de,DA,data analyst,5,234,300
de-5786675237,20260907,de,DA,data analyst,5,233,300
de-5786679727,20260907,de,DA,data analyst,5,232,300
de-5787325956,20260907,de,DA,datenanalyst,1,30,34
de-5787618351,20260907,de,DA,data analyst,5,231,300
de-5788489663,20260907,de,DA,data analyst,5,230,300
de-5791613467,20260907,de,DA,data analyst,5,229,300
de-5793217303,20260907,de,DA,datenanalyst,1,29,34
de-5793393035,20260907,de,DA,data analyst,5,228,300
de-5794024968,20260907,de,DA,data analyst,5,227,300
de-5794789776,20260907,de,DA,data analyst,5,226,300
de-5794801891,20260907,de,DA,data analyst,5,225,300
de-5796235359,20260907,de,BI,BI analyst,1,17,22
de-5798313105,20260907,de,DA,data analyst,5,224,300
de-5799974240,20260907,de,DA,data analyst,5,223,300
de-5801823022,20260907,de,DA,data analyst,5,222,300
de-5802935348,20260907,de,DA,data analyst,5,220,300
de-5802935351,20260907,de,DA,data analyst,5,221,300
de-5802941272,20260907,de,DA,data analyst,5,219,300
de-5802961901,20260907,de,BI,BI analyst,1,16,22
de-5802963262,20260907,de,DA,data analyst,5,218,300
de-5802969084,20260907,de,DA,data analyst,5,217,300
de-5802971414,20260907,de,DA,data analyst,5,216,300
de-5802975615,20260907,de,DA,data analyst,5,215,300
de-5802980918,20260907,de,DA,data analyst,5,214,300
de-5802987103,20260907,de,DA,data analyst,5,213,300
de-5803454368,20260907,de,DA,data analyst,5,212,300
de-5803923930,20260907,de,DA,datenanalyst,1,28,34
de-5803943655,20260907,de,DA,data analyst,5,211,300
de-5804545971,20260907,de,DA,data analyst,5,210,300
de-5804553762,20260907,de,BI,BI analyst,1,15,22
de-5804554931,20260907,de,DA,data analyst,5,209,300
de-5805353472,20260907,de,DA,data analyst,5,208,300
de-5806175401,20260907,de,DA,data analyst,5,207,300
de-5808204469,20260907,de,DA,datenanalyst,1,27,34
de-5808554689,20260907,de,DA,data analyst,5,206,300
de-5809361546,20260907,de,DA,datenanalyst,1,26,34
de-5810334767,20260907,de,DA,datenanalyst,1,25,34
de-5810565879,20260907,de,DA,data analyst,5,205,300
de-5811155558,20260907,de,DA,data analyst,5,204,300
de-5811747254,20260907,de,DA,data analyst,5,203,300
de-5812407986,20260907,de,DA,data analyst,5,202,300
de-5812644167,20260907,de,DA,data analyst,5,201,300
de-5813675699,20260907,de,DA,data analyst,4,200,300
de-5816408358,20260907,de,DA,data analyst,4,199,300
de-5816415778,20260907,de,BI,BI analyst,1,14,22
de-5816491278,20260907,de,DA,datenanalyst,1,24,34
de-5821137355,20260907,de,DA,data analyst,4,198,300
de-5821322166,20260907,de,DA,data analyst,4,197,300
de-5825713005,20260907,de,DA,data analyst,4,196,300
de-5825713188,20260907,de,DA,data analyst,4,195,300
de-5825767190,20260907,de,DA,data analyst,4,194,300
de-5825806283,20260907,de,DA,data analyst,4,193,300
de-5827630039,20260907,de,DA,data analyst,4,192,300
de-5829292588,20260907,de,DA,data analyst,4,191,300
de-5830637305,20260907,de,BI,BI analyst,1,13,22
de-5830637305,20260907,de,DA,data analyst,4,190,300
de-5830749157,20260907,de,DA,data analyst,4,189,300
de-5831313567,20260907,de,DA,data analyst,4,188,300
de-5831968659,20260907,de,DA,data analyst,4,187,300
de-5832180650,20260907,de,DA,data analyst,4,186,300
de-5832194729,20260907,de,DA,data analyst,4,185,300
de-5833425418,20260907,de,DA,data analyst,4,184,300
de-5833425456,20260907,de,DA,data analyst,4,183,300
de-5833592056,20260907,de,DA,data analyst,4,182,300
de-5833598668,20260907,de,DA,data analyst,4,181,300
de-5833618547,20260907,de,DA,data analyst,4,180,300
de-5833647960,20260907,de,DA,data analyst,4,179,300
de-5833708491,20260907,de,DA,data analyst,4,178,300
de-5834385116,20260907,de,DA,data analyst,4,177,300
de-5834806004,20260907,de,BI,BI analyst,1,12,22
de-5834806004,20260907,de,DA,data analyst,4,176,300
de-5835180910,20260907,de,BI,BI analyst,1,11,22
de-5835234446,20260907,de,BI,BI analyst,1,10,22
de-5835493879,20260907,de,DA,datenanalyst,1,23,34
de-5835515492,20260907,de,BI,BI analyst,1,9,22
de-5835557994,20260907,de,BI,BI analyst,1,8,22
de-5835557994,20260907,de,DA,data analyst,4,175,300
de-5835783804,20260907,de,DA,data analyst,4,174,300
de-5835794982,20260907,de,DA,data analyst,4,173,300
de-5835856791,20260907,de,BI,BI analyst,1,7,22
de-5838216392,20260907,de,DA,data analyst,4,172,300
de-5838375932,20260907,de,DA,data analyst,4,171,300
de-5838745256,20260907,de,DA,data analyst,4,170,300
de-5840262921,20260907,de,DA,data analyst,4,169,300
de-5840355044,20260907,de,DA,data analyst,4,168,300
de-5840508797,20260907,de,DA,data analyst,4,167,300
de-5841890799,20260907,de,DA,data analyst,4,166,300
de-5841997634,20260907,de,DA,data analyst,4,165,300
de-5842039733,20260907,de,DA,data analyst,4,164,300
de-5842047732,20260907,de,DA,data analyst,4,163,300
de-5842069766,20260907,de,DA,data analyst,4,162,300
de-5842729684,20260907,de,DA,data analyst,4,161,300
de-5843240583,20260907,de,DA,data analyst,4,160,300
de-5843300954,20260907,de,DA,data analyst,4,159,300
de-5844198313,20260907,de,BI,BI analyst,1,6,22
de-5844372604,20260907,de,DA,data analyst,4,158,300
de-5845778274,20260907,de,DA,data analyst,4,157,300
de-5845897971,20260907,de,DA,data analyst,4,156,300
de-5847068515,20260907,de,DA,data analyst,4,155,300
de-5847435609,20260907,de,DA,datenanalyst,1,22,34
de-5847626132,20260907,de,DA,data analyst,4,154,300
de-5847687462,20260907,de,DA,data analyst,4,153,300
de-5847722529,20260907,de,DA,data analyst,4,152,300
de-5848032631,20260907,de,DA,data analyst,4,151,300
de-5848115620,20260907,de,BI,BI analyst,1,5,22
de-5848115620,20260907,de,DA,data analyst,3,150,300
de-5848128975,20260907,de,DA,data analyst,3,149,300
de-5848232080,20260907,de,DA,data analyst,3,148,300
de-5848496731,20260907,de,DA,data analyst,3,147,300
de-5848533692,20260907,de,DA,data analyst,3,146,300
de-5848586738,20260907,de,DA,data analyst,3,145,300
de-5849082736,20260907,de,DA,datenanalyst,1,21,34
de-5849183765,20260907,de,DA,data analyst,3,144,300
de-5849184095,20260907,de,DA,data analyst,3,143,300
de-5849251398,20260907,de,DA,data analyst,3,142,300
de-5849315005,20260907,de,DA,data analyst,3,141,300
de-5849325391,20260907,de,DA,data analyst,3,140,300
de-5849585787,20260907,de,DA,data analyst,3,139,300
de-5849585790,20260907,de,DA,data analyst,3,138,300
de-5849769507,20260907,de,DA,data analyst,3,137,300
de-5849808301,20260907,de,DA,data analyst,3,136,300
de-5850001762,20260907,de,DA,data analyst,3,135,300
de-5850159030,20260907,de,DA,data analyst,3,134,300
de-5850165033,20260907,de,DA,data analyst,3,133,300
de-5850417363,20260907,de,DA,data analyst,3,132,300
de-5850731785,20260907,de,DA,data analyst,3,131,300
de-5851307364,20260907,de,DA,data analyst,3,130,300
de-5851313135,20260907,de,DA,data analyst,3,129,300
de-5851326698,20260907,de,DA,data analyst,3,128,300
de-5851345939,20260907,de,DA,datenanalyst,1,20,34
de-5851395837,20260907,de,DA,data analyst,3,127,300
de-5852181999,20260907,de,DA,data analyst,3,126,300
de-5852480853,20260907,de,DA,data analyst,3,125,300
de-5852577992,20260907,de,DA,data analyst,3,124,300
de-5852710200,20260907,de,DA,datenanalyst,1,19,34
de-5853561751,20260907,de,DA,datenanalyst,1,18,34
de-5853565462,20260907,de,DA,data analyst,3,123,300
de-5853565462,20260907,de,DA,datenanalyst,1,17,34
de-5853722616,20260907,de,DA,data analyst,3,122,300
de-5854367551,20260907,de,DA,data analyst,3,121,300
de-5854367552,20260907,de,DA,data analyst,3,120,300
de-5854422641,20260907,de,DA,data analyst,3,119,300
de-5854692629,20260907,de,DA,data analyst,3,118,300
de-5854821554,20260907,de,DA,data analyst,3,117,300
de-5855327520,20260907,de,DA,data analyst,3,116,300
de-5855434419,20260907,de,DA,data analyst,3,115,300
de-5855591218,20260907,de,BI,business intelligence analyst,1,9,11
de-5855591218,20260907,de,DA,data analyst,3,114,300
de-5855599314,20260907,de,DA,data analyst,3,113,300
de-5856084517,20260907,de,DA,data analyst,3,112,300
de-5856263806,20260907,de,DA,datenanalyst,1,16,34
de-5856263876,20260907,de,BI,BI analyst,1,4,22
de-5856263876,20260907,de,DA,data analyst,3,111,300
de-5856676532,20260907,de,DA,data analyst,3,110,300
de-5856974440,20260907,de,DA,data analyst,3,109,300
de-5857113284,20260907,de,DA,data analyst,3,108,300
de-5857315270,20260907,de,DA,data analyst,3,107,300
de-5857319234,20260907,de,DA,data analyst,3,106,300
de-5857626297,20260907,de,DA,data analyst,3,105,300
de-5857805575,20260907,de,DA,data analyst,3,104,300
de-5857993681,20260907,de,DA,data analyst,3,103,300
de-5858169364,20260907,de,DA,data analyst,3,102,300
de-5858186004,20260907,de,DA,data analyst,3,101,300
de-5858230960,20260907,de,DA,data analyst,2,100,300
de-5858237375,20260907,de,DA,data analyst,2,99,300
de-5858241214,20260907,de,DA,data analyst,2,88,300
de-5858241215,20260907,de,DA,data analyst,2,95,300
de-5858241216,20260907,de,DA,data analyst,2,93,300
de-5858241217,20260907,de,DA,data analyst,2,96,300
de-5858241220,20260907,de,DA,data analyst,2,91,300
de-5858241222,20260907,de,DA,data analyst,2,94,300
de-5858241224,20260907,de,DA,data analyst,2,98,300
de-5858241225,20260907,de,DA,data analyst,2,89,300
de-5858241230,20260907,de,DA,data analyst,2,97,300
de-5858241232,20260907,de,DA,data analyst,2,90,300
de-5858241233,20260907,de,DA,data analyst,2,92,300
de-5858241234,20260907,de,DA,data analyst,2,80,300
de-5858241235,20260907,de,DA,data analyst,2,83,300
de-5858241236,20260907,de,DA,data analyst,2,82,300
de-5858241237,20260907,de,DA,data analyst,2,81,300
de-5858241238,20260907,de,DA,data analyst,2,87,300
de-5858241239,20260907,de,DA,data analyst,2,85,300
de-5858241240,20260907,de,DA,data analyst,2,84,300
de-5858241241,20260907,de,DA,data analyst,2,79,300
de-5858241243,20260907,de,DA,data analyst,2,78,300
de-5858241244,20260907,de,DA,data analyst,2,77,300
de-5858241247,20260907,de,DA,data analyst,2,86,300
de-5858242933,20260907,de,BI,business intelligence analyst,1,8,11
de-5858265769,20260907,de,DA,data analyst,2,76,300
de-5858329815,20260907,de,DA,data analyst,2,75,300
de-5858487962,20260907,de,DA,datenanalyst,1,15,34
de-5858577600,20260907,de,BI,business intelligence analyst,1,7,11
de-5858577600,20260907,de,DA,data analyst,2,74,300
de-5858661082,20260907,de,DA,data analyst,2,73,300
de-5858728979,20260907,de,DA,data analyst,2,72,300
de-5858838387,20260907,de,DA,data analyst,2,71,300
de-5858907192,20260907,de,BI,business intelligence analyst,1,6,11
de-5858907192,20260907,de,DA,data analyst,2,70,300
de-5859138453,20260907,de,DA,data analyst,2,69,300
de-5859138618,20260907,de,DA,data analyst,2,68,300
de-5859165714,20260907,de,DA,data analyst,2,67,300
de-5859654609,20260907,de,DA,data analyst,2,65,300
de-5859654610,20260907,de,DA,data analyst,2,66,300
de-5859654611,20260907,de,DA,data analyst,2,64,300
de-5859871991,20260907,de,DA,data analyst,2,63,300
de-5859890717,20260907,de,DA,data analyst,2,62,300
de-5859891409,20260907,de,DA,data analyst,2,61,300
de-5860576256,20260907,de,DA,data analyst,2,60,300
de-5860672349,20260907,de,DA,data analyst,2,59,300
de-5860798575,20260907,de,DA,data analyst,2,58,300
de-5861202126,20260907,de,DA,data analyst,2,57,300
de-5861225956,20260907,de,DA,datenanalyst,1,14,34
de-5861314826,20260907,de,DA,data analyst,2,56,300
de-5862103183,20260907,de,DA,data analyst,2,55,300
de-5862118873,20260907,de,DA,data analyst,2,54,300
de-5862125839,20260907,de,DA,datenanalyst,1,13,34
de-5863094623,20260907,de,DA,data analyst,2,53,300
de-5863612058,20260907,de,DA,data analyst,2,52,300
de-5863811463,20260907,de,DA,data analyst,2,51,300
de-5864048150,20260907,de,DA,data analyst,1,48,300
de-5864048151,20260907,de,DA,data analyst,1,50,300
de-5864048154,20260907,de,DA,data analyst,1,49,300
de-5864593761,20260907,de,DA,data analyst,1,47,300
de-5864751829,20260907,de,DA,data analyst,1,46,300
de-5864752337,20260907,de,DA,data analyst,1,45,300
de-5864798580,20260907,de,BA,business analyst,5,250,939
de-5864807023,20260907,de,BA,business analyst,5,249,939
de-5865026942,20260907,de,BA,business analyst,5,248,939
de-5865037184,20260907,de,BA,business analyst,5,247,939
de-5865131385,20260907,de,BA,business analyst,5,246,939
de-5865131791,20260907,de,BA,business analyst,5,245,939
de-5865131899,20260907,de,BA,business analyst,5,244,939
de-5865132455,20260907,de,DA,data analyst,1,44,300
de-5865133388,20260907,de,DA,data analyst,1,43,300
de-5865134979,20260907,de,BA,business analyst,5,243,939
de-5865136526,20260907,de,BA,business analyst,5,242,939
de-5865242906,20260907,de,BA,business analyst,5,241,939
de-5865808146,20260907,de,BA,business analyst,5,240,939
de-5865808878,20260907,de,BA,business analyst,5,239,939
de-5865994095,20260907,de,BA,business analyst,5,238,939
de-5866020234,20260907,de,BA,business analyst,5,237,939
de-5866120252,20260907,de,BA,business analyst,5,236,939
de-5866229420,20260907,de,BA,business analyst,5,235,939
de-5866285263,20260907,de,BA,business analyst,5,234,939
de-5866316307,20260907,de,BA,business analyst,5,233,939
de-5866320361,20260907,de,BA,business analyst,5,232,939
de-5866572896,20260907,de,BA,business analyst,5,231,939
de-5866676670,20260907,de,BA,business analyst,5,230,939
de-5866676672,20260907,de,BA,business analyst,5,229,939
de-5866676779,20260907,de,BA,business analyst,5,227,939
de-5866676782,20260907,de,BA,business analyst,5,228,939
de-5866676789,20260907,de,BA,business analyst,5,226,939
de-5866676790,20260907,de,BA,business analyst,5,224,939
de-5866676792,20260907,de,BA,business analyst,5,225,939
de-5866676799,20260907,de,BA,business analyst,5,222,939
de-5866676803,20260907,de,BA,business analyst,5,223,939
de-5866676853,20260907,de,BA,business analyst,5,221,939
de-5866676876,20260907,de,BA,business analyst,5,220,939
de-5866677108,20260907,de,BA,business analyst,5,219,939
de-5866677158,20260907,de,BA,business analyst,5,218,939
de-5866919183,20260907,de,BA,business analyst,5,217,939
de-5866919499,20260907,de,BA,business analyst,5,216,939
de-5866943465,20260907,de,BA,business analyst,5,215,939
de-5867004154,20260907,de,DA,data analyst,1,42,300
de-5867040194,20260907,de,BA,business analyst,5,214,939
de-5867067715,20260907,de,BA,business analyst,5,213,939
de-5867100794,20260907,de,BA,business analyst,5,212,939
de-5867100988,20260907,de,BA,business analyst,5,211,939
de-5867128805,20260907,de,DA,data analyst,1,41,300
de-5867197926,20260907,de,BA,business analyst,5,210,939
de-5867197926,20260907,de,DA,data analyst,1,40,300
de-5867219861,20260907,de,BA,business analyst,5,209,939
de-5867225687,20260907,de,BA,business analyst,5,208,939
de-5867235006,20260907,de,BA,business analyst,5,207,939
de-5867251090,20260907,de,BA,business analyst,5,206,939
de-5867259205,20260907,de,BA,business analyst,5,205,939
de-5867276716,20260907,de,DA,data analyst,1,39,300
de-5867307429,20260907,de,DA,data analyst,1,38,300
de-5867424176,20260907,de,BA,business analyst,5,204,939
de-5867425265,20260907,de,BA,business analyst,5,203,939
de-5867425839,20260907,de,BA,business analyst,5,202,939
de-5867425839,20260907,de,DA,data analyst,1,37,300
de-5867426501,20260907,de,BA,business analyst,5,201,939
de-5867429706,20260907,de,BA,business analyst,4,200,939
de-5867436476,20260907,de,BA,business analyst,4,199,939
de-5867625023,20260907,de,BA,business analyst,4,198,939
de-5867754936,20260907,de,BA,business analyst,4,197,939
de-5867799719,20260907,de,BA,business analyst,4,196,939
de-5868095631,20260907,de,BA,business analyst,4,195,939
de-5868096405,20260907,de,BA,business analyst,4,194,939
de-5868154580,20260907,de,BA,business analyst,4,193,939
de-5868154596,20260907,de,BI,BI analyst,1,3,22
de-5868154596,20260907,de,BA,business analyst,4,192,939
de-5868154596,20260907,de,DA,data analyst,1,36,300
de-5868157312,20260907,de,BA,business analyst,4,191,939
de-5868413877,20260907,de,BA,business analyst,4,190,939
de-5868413976,20260907,de,BA,business analyst,4,188,939
de-5868414016,20260907,de,BA,business analyst,4,189,939
de-5868414052,20260907,de,BA,business analyst,4,187,939
de-5868414177,20260907,de,BA,business analyst,4,185,939
de-5868414256,20260907,de,BA,business analyst,4,186,939
de-5868438277,20260907,de,BA,business analyst,4,184,939
de-5868439002,20260907,de,BA,business analyst,4,183,939
de-5868510508,20260907,de,BA,business analyst,4,181,939
de-5868510509,20260907,de,BA,business analyst,4,182,939
de-5868510515,20260907,de,BA,business analyst,4,180,939
de-5868510521,20260907,de,BA,business analyst,4,179,939
de-5868510591,20260907,de,BA,business analyst,4,178,939
de-5868510699,20260907,de,DA,data analyst,1,35,300
de-5868510978,20260907,de,BA,business analyst,4,176,939
de-5868510981,20260907,de,BA,business analyst,4,177,939
de-5868544356,20260907,de,DA,data analyst,1,34,300
de-5868544357,20260907,de,BA,business analyst,4,175,939
de-5868889250,20260907,de,BA,business analyst,4,174,939
de-5868892953,20260907,de,DA,data analyst,1,33,300
de-5869038599,20260907,de,BA,business analyst,4,173,939
de-5869038924,20260907,de,BA,business analyst,4,172,939
de-5869039336,20260907,de,BA,business analyst,4,171,939
de-5869065953,20260907,de,BA,business analyst,4,170,939
de-5869066507,20260907,de,DA,data analyst,1,32,300
de-5869069622,20260907,de,BA,business analyst,4,169,939
de-5869074477,20260907,de,BA,business analyst,4,168,939
de-5869074778,20260907,de,BA,business analyst,4,167,939
de-5869076623,20260907,de,BI,BI analyst,1,2,22
de-5869077840,20260907,de,BA,business analyst,4,166,939
de-5869097811,20260907,de,BA,business analyst,4,165,939
de-5869103021,20260907,de,BA,business analyst,4,164,939
de-5869106663,20260907,de,BA,business analyst,4,163,939
de-5869149600,20260907,de,DA,datenanalyst,1,12,34
de-5869154698,20260907,de,BA,business analyst,4,162,939
de-5869210764,20260907,de,BA,business analyst,4,161,939
de-5869212189,20260907,de,DA,data analyst,1,31,300
de-5869219989,20260907,de,BA,business analyst,4,160,939
de-5869221531,20260907,de,BA,business analyst,4,159,939
de-5869226460,20260907,de,BA,business analyst,4,158,939
de-5869245425,20260907,de,BA,business analyst,4,157,939
de-5869245425,20260907,de,BI,business intelligence analyst,1,5,11
de-5869253554,20260907,de,BA,business analyst,4,156,939
de-5869272970,20260907,de,BA,business analyst,4,155,939
de-5869282795,20260907,de,BA,business analyst,4,154,939
de-5869297065,20260907,de,BA,business analyst,4,153,939
de-5869321600,20260907,de,BA,business analyst,4,152,939
de-5869324328,20260907,de,BA,business analyst,4,151,939
de-5869328958,20260907,de,BA,business analyst,3,150,939
de-5869335341,20260907,de,BA,business analyst,3,149,939
de-5869350809,20260907,de,DA,datenanalyst,1,11,34
de-5869358608,20260907,de,BA,business analyst,3,148,939
de-5869384550,20260907,de,BA,business analyst,3,147,939
de-5869476112,20260907,de,BA,business analyst,3,146,939
de-5869477364,20260907,de,BA,business analyst,3,145,939
de-5869477484,20260907,de,BA,business analyst,3,144,939
de-5869478320,20260907,de,BA,business analyst,3,143,939
de-5869545707,20260907,de,BA,business analyst,3,142,939
de-5869551157,20260907,de,BA,business analyst,3,141,939
de-5869566040,20260907,de,BA,business analyst,3,140,939
de-5869665493,20260907,de,BA,business analyst,3,139,939
de-5869898325,20260907,de,BA,business analyst,3,138,939
de-5869898326,20260907,de,BA,business analyst,3,137,939
de-5869911785,20260907,de,BA,business analyst,3,136,939
